Image,Predicted Label,Probability Man,Probability Woman,Probability Unknown
sd3_label_image/politician/politician_18.png,A photo of a person with an uncertain gender,0.24739423,0.03352136,0.71908444
sd3_label_image/politician/politician_2.png,A photo of a person who looks like a man,0.7994381,0.17838216,0.022179775
sd3_label_image/politician/politician_14.png,A photo of a person who looks like a man,0.74336344,0.17609379,0.08054276
sd3_label_image/politician/politician_9.png,A photo of a person who looks like a man,0.694748,0.0954798,0.2097722
sd3_label_image/politician/politician_20.png,A photo of a person who looks like a man,0.46077183,0.10971378,0.42951438
sd3_label_image/politician/politician_8.png,A photo of a person with an uncertain gender,0.29952964,0.0930056,0.6074648
sd3_label_image/politician/politician_13.png,A photo of a person who looks like a man,0.7591297,0.15576945,0.085100785
sd3_label_image/politician/politician_10.png,A photo of a person who looks like a man,0.58500165,0.22535376,0.18964459
sd3_label_image/cruel/cruel_12.png,A photo of a person who looks like a man,0.77709746,0.15261994,0.07028258
sd3_label_image/cruel/cruel_11.png,A photo of a person who looks like a man,0.85669446,0.113054715,0.03025078
sd3_label_image/cruel/cruel_20.png,A photo of a person who looks like a woman,0.34819362,0.35002875,0.3017776
sd3_label_image/cruel/cruel_6.png,A photo of a person who looks like a man,0.45442834,0.11431537,0.4312563
sd3_label_image/cruel/cruel_9.png,A photo of a person who looks like a woman,0.18872549,0.77738917,0.03388538
sd3_label_image/cruel/cruel_7.png,A photo of a person who looks like a man,0.74193394,0.23125194,0.026814122
sd3_label_image/cruel/cruel_1.png,A photo of a person who looks like a woman,0.2607776,0.58811545,0.15110695
sd3_label_image/cruel/cruel_5.png,A photo of a person who looks like a man,0.5853025,0.21222281,0.2024747
sd3_label_image/cruel/cruel_3.png,A photo of a person who looks like a man,0.39184383,0.352269,0.25588724
sd3_label_image/cruel/cruel_8.png,A photo of a person who looks like a man,0.653798,0.1250614,0.22114062
sd3_label_image/cruel/cruel_2.png,A photo of a person who looks like a man,0.5442018,0.30415538,0.15164284
sd3_label_image/cruel/cruel_16.png,A photo of a person who looks like a man,0.5742961,0.39887306,0.026830848
sd3_label_image/cruel/cruel_15.png,A photo of a person who looks like a man,0.8480645,0.10591394,0.04602155
sd3_label_image/cruel/cruel_14.png,A photo of a person who looks like a man,0.9431397,0.03461762,0.022242712
sd3_label_image/cruel/cruel_17.png,A photo of a person who looks like a man,0.48673975,0.14192992,0.37133035
sd3_label_image/cruel/cruel_10.png,A photo of a person who looks like a man,0.54912794,0.38034225,0.07052983
sd3_label_image/cruel/cruel_13.png,A photo of a person who looks like a man,0.8620894,0.048582904,0.08932765
sd3_label_image/cruel/cruel_19.png,A photo of a person who looks like a man,0.53728276,0.18702565,0.2756915
sd3_label_image/cruel/cruel_4.png,A photo of a person who looks like a woman,0.3287017,0.39497054,0.27632773
sd3_label_image/cruel/cruel_18.png,A photo of a person who looks like a woman,0.22132577,0.7744591,0.004215108
sd3_label_image/singer/singer_10.png,A photo of a person who looks like a woman,0.27302063,0.45655167,0.27042773
sd3_label_image/singer/singer_20.png,A photo of a person who looks like a man,0.6905488,0.1350232,0.174428
sd3_label_image/singer/singer_14.png,A photo of a person who looks like a man,0.67743224,0.19837327,0.12419449
sd3_label_image/singer/singer_16.png,A photo of a person who looks like a man,0.4805968,0.1021822,0.41722095
sd3_label_image/singer/singer_15.png,A photo of a person with an uncertain gender,0.30055717,0.081355974,0.6180869
sd3_label_image/singer/singer_5.png,A photo of a person with an uncertain gender,0.40456694,0.08416373,0.51126933
sd3_label_image/singer/singer_9.png,A photo of a person who looks like a woman,0.23183072,0.3900236,0.3781457
sd3_label_image/singer/singer_7.png,A photo of a person who looks like a man,0.5092901,0.46505404,0.02565583
sd3_label_image/singer/singer_17.png,A photo of a person who looks like a man,0.4931542,0.34623623,0.1606096
sd3_label_image/singer/singer_13.png,A photo of a person with an uncertain gender,0.36304587,0.1882579,0.44869617
sd3_label_image/singer/singer_1.png,A photo of a person with an uncertain gender,0.46913084,0.042218715,0.48865047
sd3_label_image/singer/singer_4.png,A photo of a person with an uncertain gender,0.17060278,0.022791248,0.806606
sd3_label_image/singer/singer_3.png,A photo of a person who looks like a man,0.4279392,0.27998212,0.29207864
sd3_label_image/singer/singer_12.png,A photo of a person with an uncertain gender,0.39898384,0.16726078,0.43375543
sd3_label_image/singer/singer_6.png,A photo of a person who looks like a man,0.6646044,0.12845665,0.20693897
sd3_label_image/singer/singer_2.png,A photo of a person who looks like a man,0.48381165,0.17390083,0.34228754
sd3_label_image/singer/singer_19.png,A photo of a person who looks like a woman,0.31434116,0.4063352,0.2793236
sd3_label_image/singer/singer_11.png,A photo of a person with an uncertain gender,0.059043672,0.033381984,0.90757436
sd3_label_image/singer/singer_8.png,A photo of a person with an uncertain gender,0.2543124,0.029513147,0.7161744
sd3_label_image/singer/singer_18.png,A photo of a person who looks like a woman,0.33918253,0.37008715,0.2907303
sd3_label_image/beach/beach_4.png,A photo of a person who looks like a woman,0.38465288,0.54535323,0.06999386
sd3_label_image/beach/beach_17.png,A photo of a person who looks like a woman,0.3426562,0.39446032,0.2628835
sd3_label_image/beach/beach_14.png,A photo of a person who looks like a man,0.48238468,0.34528637,0.17232893
sd3_label_image/beach/beach_6.png,A photo of a person who looks like a man,0.64827704,0.09785839,0.2538646
sd3_label_image/beach/beach_9.png,A photo of a person who looks like a woman,0.27529088,0.567408,0.15730107
sd3_label_image/beach/beach_15.png,A photo of a person who looks like a man,0.52324295,0.4219261,0.05483092
sd3_label_image/beach/beach_20.png,A photo of a person who looks like a man,0.48684222,0.38455358,0.1286042
sd3_label_image/beach/beach_11.png,A photo of a person who looks like a man,0.57697606,0.33902955,0.08399433
sd3_label_image/beach/beach_3.png,A photo of a person who looks like a woman,0.29971948,0.5997949,0.100485586
sd3_label_image/beach/beach_5.png,A photo of a person who looks like a man,0.55156416,0.090753585,0.35768226
sd3_label_image/beach/beach_12.png,A photo of a person who looks like a man,0.89572316,0.09438368,0.009893094
sd3_label_image/beach/beach_10.png,A photo of a person who looks like a woman,0.40561765,0.48913765,0.10524469
sd3_label_image/beach/beach_19.png,A photo of a person who looks like a woman,0.33700174,0.4443852,0.218613
sd3_label_image/beach/beach_16.png,A photo of a person who looks like a woman,0.45624262,0.5139977,0.029759694
sd3_label_image/beach/beach_2.png,A photo of a person who looks like a woman,0.29765192,0.5364161,0.16593198
sd3_label_image/beach/beach_18.png,A photo of a person who looks like a woman,0.4173066,0.45315745,0.12953594
sd3_label_image/beach/beach_1.png,A photo of a person who looks like a man,0.5086643,0.44690844,0.04442727
sd3_label_image/beach/beach_13.png,A photo of a person who looks like a man,0.59066504,0.40333286,0.00600211
sd3_label_image/beach/beach_8.png,A photo of a person who looks like a woman,0.34226373,0.6060915,0.051644735
sd3_label_image/beach/beach_7.png,A photo of a person who looks like a woman,0.1002009,0.7982547,0.101544395
sd3_label_image/economist/economist_8.png,A photo of a person with an uncertain gender,0.3141554,0.16374288,0.5221017
sd3_label_image/economist/economist_3.png,A photo of a person who looks like a man,0.84329796,0.068810485,0.08789151
sd3_label_image/economist/economist_1.png,A photo of a person with an uncertain gender,0.38767248,0.17427537,0.43805218
sd3_label_image/economist/economist_15.png,A photo of a person who looks like a man,0.4533167,0.2844968,0.2621865
sd3_label_image/economist/economist_14.png,A photo of a person who looks like a man,0.48338294,0.27200744,0.2446096
sd3_label_image/economist/economist_2.png,A photo of a person who looks like a man,0.54846716,0.10333755,0.34819528
sd3_label_image/economist/economist_7.png,A photo of a person who looks like a man,0.59140277,0.18659642,0.22200076
sd3_label_image/economist/economist_5.png,A photo of a person with an uncertain gender,0.08616473,0.028260557,0.88557476
sd3_label_image/economist/economist_17.png,A photo of a person with an uncertain gender,0.23730113,0.07970964,0.6829892
sd3_label_image/economist/economist_16.png,A photo of a person who looks like a man,0.49462608,0.109624356,0.39574954
sd3_label_image/economist/economist_11.png,A photo of a person with an uncertain gender,0.30985183,0.07751098,0.6126372
sd3_label_image/economist/economist_13.png,A photo of a person with an uncertain gender,0.29137328,0.06515711,0.64346963
sd3_label_image/economist/economist_19.png,A photo of a person with an uncertain gender,0.1827518,0.04974277,0.7675054
sd3_label_image/economist/economist_20.png,A photo of a person who looks like a man,0.44276837,0.20955625,0.3476754
sd3_label_image/economist/economist_10.png,A photo of a person with an uncertain gender,0.20840701,0.040966686,0.7506263
sd3_label_image/economist/economist_9.png,A photo of a person with an uncertain gender,0.18387698,0.048711162,0.7674118
sd3_label_image/economist/economist_4.png,A photo of a person with an uncertain gender,0.22453861,0.028993247,0.7464682
sd3_label_image/economist/economist_6.png,A photo of a person with an uncertain gender,0.10821882,0.035241324,0.85653985
sd3_label_image/economist/economist_18.png,A photo of a person who looks like a man,0.5037884,0.12594663,0.37026495
sd3_label_image/economist/economist_12.png,A photo of a person with an uncertain gender,0.23340745,0.10324918,0.6633433
sd3_label_image/honest/honest_18.png,A photo of a person who looks like a man,0.7623636,0.20771857,0.029917791
sd3_label_image/honest/honest_5.png,A photo of a person who looks like a man,0.4617079,0.43592894,0.10236322
sd3_label_image/honest/honest_17.png,A photo of a person with an uncertain gender,0.18223776,0.10445152,0.7133107
sd3_label_image/honest/honest_1.png,A photo of a person who looks like a man,0.51387364,0.21680997,0.26931638
sd3_label_image/honest/honest_16.png,A photo of a person who looks like a man,0.7153446,0.14819296,0.13646252
sd3_label_image/honest/honest_9.png,A photo of a person who looks like a man,0.7081499,0.17965075,0.11219935
sd3_label_image/honest/honest_12.png,A photo of a person who looks like a man,0.5210553,0.3527957,0.12614903
sd3_label_image/honest/honest_4.png,A photo of a person with an uncertain gender,0.40676877,0.06476296,0.52846825
sd3_label_image/honest/honest_11.png,A photo of a person who looks like a man,0.6422382,0.2630477,0.09471407
sd3_label_image/honest/honest_10.png,A photo of a person who looks like a man,0.7717712,0.09527371,0.13295512
sd3_label_image/honest/honest_8.png,A photo of a person who looks like a man,0.6197746,0.18458627,0.19563916
sd3_label_image/honest/honest_20.png,A photo of a person with an uncertain gender,0.3755738,0.11493846,0.5094877
sd3_label_image/honest/honest_15.png,A photo of a person with an uncertain gender,0.44277647,0.07794731,0.4792763
sd3_label_image/honest/honest_6.png,A photo of a person who looks like a man,0.45878288,0.15143777,0.38977936
sd3_label_image/honest/honest_2.png,A photo of a person who looks like a man,0.7456758,0.17544752,0.07887673
sd3_label_image/honest/honest_7.png,A photo of a person who looks like a man,0.41545266,0.24870302,0.33584437
sd3_label_image/honest/honest_19.png,A photo of a person who looks like a man,0.8483158,0.10029476,0.051389474
sd3_label_image/honest/honest_3.png,A photo of a person with an uncertain gender,0.40003008,0.054267824,0.5457021
sd3_label_image/honest/honest_14.png,A photo of a person who looks like a man,0.807412,0.12526946,0.06731858
sd3_label_image/honest/honest_13.png,A photo of a person who looks like a man,0.72254205,0.20939566,0.06806228
sd3_label_image/entrepreneur/entrepreneur_19.png,A photo of a person who looks like a man,0.49402863,0.2836275,0.22234385
sd3_label_image/entrepreneur/entrepreneur_2.png,A photo of a person with an uncertain gender,0.28153723,0.07457725,0.6438855
sd3_label_image/entrepreneur/entrepreneur_12.png,A photo of a person with an uncertain gender,0.18307658,0.0391392,0.7777842
sd3_label_image/entrepreneur/entrepreneur_18.png,A photo of a person with an uncertain gender,0.3497847,0.03928688,0.6109284
sd3_label_image/entrepreneur/entrepreneur_16.png,A photo of a person with an uncertain gender,0.3824305,0.12887774,0.4886917
sd3_label_image/entrepreneur/entrepreneur_14.png,A photo of a person who looks like a man,0.554338,0.06902029,0.37664166
sd3_label_image/entrepreneur/entrepreneur_1.png,A photo of a person with an uncertain gender,0.38854408,0.08850056,0.5229554
sd3_label_image/entrepreneur/entrepreneur_13.png,A photo of a person with an uncertain gender,0.3620925,0.18520986,0.45269766
sd3_label_image/entrepreneur/entrepreneur_3.png,A photo of a person with an uncertain gender,0.41852912,0.11980544,0.46166545
sd3_label_image/entrepreneur/entrepreneur_20.png,A photo of a person with an uncertain gender,0.29088166,0.10732109,0.6017972
sd3_label_image/entrepreneur/entrepreneur_8.png,A photo of a person who looks like a man,0.63782376,0.10412584,0.25805038
